wallet,total_deposit_usd,total_borrow_usd,total_repay_usd,repay_ratio,borrow_to_deposit_ratio,deposit_frequency,liquidation_count,redeem_count,unique_assets,avg_tx_interval,score
0x00e87eb4a651f339219658165b87c204de6a7e5f,1.055954811849387e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1.3340628090242732,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00e8b7df725ce993f179f071908a9d687815f2ba,1.047607295668078e-09,0.0,0.0,0.0,0.0,1,0,1,1,24.0,700
0x00e928ef44122d31043f772b00b0d1821b020ff7,1.8624182196104783e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,1970.7423246679389,2.3075328761615802e-09,4.981831946111672e-11,0.02158942998202739,1.1708952749824304e-12,19,1,4,7,175618.6274509804,700
0x00e97bf0997013cc741dbcaafba8f439d474c879,1.0324720674673025e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,0.9509206419868105,0.0,0.0,0.0,0.0,5,0,5,2,380427.1111111111,700
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1.0045574342015226e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1.1097692926991919e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,700
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,3.9341266812392714e-11,1.9369367317146992e-11,1.93533013796151e-11,0.9991705491837273,0.49234223721147524,5,0,5,2,88.8,900
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1.1547397603092649e-14,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,406.19679438260175,0.0,0.0,0.0,0.0,5,0,1,2,122894.2,700
0x00eddd42021ba97a37097ad4286b893b206e12bc,416.6045363821023,4.249727124721058e-09,4.206573939070535e-09,0.9898456572895007,1.0200866177854777e-11,18,1,17,8,94299.81818181818,900
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,17854.467209673658,12082.781400394026,0.0,0.0,0.6767371581856838,10,0,1,5,116551.13333333333,650
0x00ee80c322d6e956d2629a73223605bbda946f2d,0.11191814376473717,0.09962208407837088,0.0,0.0,0.8901334558209453,1,0,1,3,2233891.5,600
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,290.7072298149757,23.125577465968806,23.05342290769064,0.9968798807993292,0.07954937165025919,10,0,0,7,310582.7,950
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,1.9438938103081003e-10,0.0,0.0,0.0,0.0,2,0,1,1,149015.0,700
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,35836.59069234602,7.840734118076706e-09,1.2223564940705082e-09,0.155898220200119,2.187912958961057e-13,17,0,4,5,21928.962962962964,800
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,1044.0259182180014,5.00019054929629e-10,5.057697138162898e-10,1.0115008794764235,4.789335649665555e-13,1,0,1,2,1250917.0,900
0x00f16ddf3034436fc981194a0192044ce90aa4c1,790.6379535963158,0.0,0.0,0.0,0.0,3,0,1,2,1759069.6666666667,700
0x00f3fb9d81506fe69f504fa12325d1559280d635,1.719006556412053e-09,0.0,0.0,0.0,0.0,1,0,1,1,6470154.0,700
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,4591.936956175084,7.996077245277082e-09,7.94990046915934e-09,0.9942250712816693,1.741329927128948e-12,9,0,10,4,24132.777777777777,950
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,281.7593691792214,68.23213663486236,0.0,0.0,0.24216457054693818,3,0,1,2,1271270.25,700
0x00f5481262d4845b292ba0c41752de258b3bbeec,114052.61333223483,18506.393879090454,18475.238251379153,0.9983164938607244,0.16226190122607184,27,0,37,7,35066.134146341465,1000
0x00f57a995e566fa107d36ca5443629c7bee31213,0.00048093147236687314,0.00012023287039150947,0.00012023287039150947,1.0,0.25000000478195195,1,0,0,2,155.0,900
0x00f63722233f5e19010e5daf208472a8f27d304b,50.784923551189365,0.0,0.0,0.0,0.0,2,0,0,2,522.0,700
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,103.79035118566215,46.101572611501155,45.75170268718471,0.9924108895966564,0.4441797535594979,5,0,6,4,29275.0625,950
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,17015.523083151023,0.0,0.0,0.0,0.0,2,0,1,2,1115820.5,700
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1.3416742115505008e-09,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,759.3044474654307,0.0,0.0,0.0,0.0,2,0,1,2,1814069.0,700
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,0.0,0.0,0.0,0.0,0.0,0,0,2,1,217204.0,700
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,1485.222315297448,200.6653055011682,47.99857115247247,0.23919715983086592,0.1351079252138631,108,0,49,6,23441.96052631579,800
0x00f83f560dea6e8317900beabc89be027da154f8,360.1426284006141,67.47314444487995,0.0,0.0,0.18735117457360373,4,0,0,1,32612.0,700
0x00f863703e78916a4487fcbfbda7a6944fa86538,2.670496468963085e-10,0.0,0.0,0.0,0.0,2,0,2,1,398026.3333333333,700
0x00f8a06340b52aee151b871a915c06af3c053470,1769.433946985912,605.4729857433637,86.45453644222876,0.14278842900990046,0.3421845651682777,177,0,55,8,9024.754143646409,800
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,0.421998360140687,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,14.931035691624041,3.3809581430048166e-12,3.386014183459008e-12,1.0014954460364,2.264382868565142e-13,1,0,0,2,10253.75,900
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,3.196922247352163,0.0,0.0,0.0,0.0,2,0,0,1,499077.0,700
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,0.05173900259677931,0.004976319416746329,0.0,0.0,0.09618120116324196,1,0,0,2,0.0,700
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2.0083346351561664e-12,0.0,0.0,0.0,0.0,2,0,0,1,288666.0,700
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1.0143205260102401,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4.010158751216895e-07,0.0,0.0,0.0,0.0,1,0,3,2,858668.3333333334,700
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,29.47944421627299,10.151695382934818,0.0,0.0,0.34436522305026923,11,0,0,2,180048.16666666666,750
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,4.603343137112673,0.0,0.0,0.0,0.0,2,0,0,1,546026.0,700
0x00fcad795d8a753c9064126b78cf0330436da09b,0.0,0.0,0.0,0.0,0.0,0,0,2,2,1973871.0,700
0x00fce3e318dfc490be549b266e85af457ee3d65b,1.772510298196745e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,0.13599341845317622,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1.1632082650243665,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,130.3582333878312,0.3617002507426531,0.0,0.0,0.0027746636429672377,2,0,0,3,76.0,700
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,0.022547631646800025,0.004639430380000005,0.0,0.0,0.205761316872428,1,0,0,1,0.0,700
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,0.1136523793834397,0.05682618987412618,0.0,0.0,0.5000000016049495,1,0,0,1,38.0,700
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,0.0002506273533326656,0.0,0.0,0.0,0.0,70,0,0,3,27795.478260869564,750
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,1.129516629752159,0.0,0.0,0.0,0.0,2,0,0,2,681278.0,700
0x010286f16ec2f351c7575caf45c07d758a184793,0.9896591704237035,0.0,0.0,0.0,0.0,2,0,0,2,525221.0,700
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,2.655667904336427e-10,180.3879346542497,0.0,0.0,679256372228.2261,2,0,0,2,301850.5,600
0x0104712abf87649bc5a0844b490fcf924f76da81,0.1645164136123865,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,258.5184477726833,34.542599982289424,34.421172847487185,0.996484713517092,0.13361754366041576,6,0,3,2,23002.0,900
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,700
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,88.64152823482195,3.9978313418810717e-11,3.99115013610696e-11,0.9983287924870368,4.510111029776406e-13,2,0,2,3,21638.6,900
0x010716be97151c482b999a87477aca6b2d122ed1,0.9976468222967706,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,278622.2119382521,31502.060275478234,31443.7092952969,0.998147709080896,0.11306370750677869,59,0,22,6,34814.4496124031,1000
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,0.0,9.464294609102038e-07,1.8928594618354685e-06,2.000000570581415,0.0,0,0,3,4,105.6,950
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,32.77852043329877,1.0234078896939796e-09,1.026909688696859e-09,1.0034217041300382,3.122190618019258e-11,24,0,12,4,25690.75,1000
0x0108678baac8accdcbff80294564f74725330907,22133.168334427526,1000.6708653235919,999.611922202629,0.9989417668109879,0.0452113701122074,19,0,4,4,188939.375,1000
0x01087080dca984b607e1ebf263330431f979e528,419816.92600064015,313255.3372076207,264705.71358614846,0.8450158134439245,0.7461712899282746,17,0,9,1,49629.875,850
0x010a078ff877852f0f18b6a910f7964ff18498f4,1.0261575328924053,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,416.42780842006005,0.0,0.0,0.0,0.0,8,0,3,4,456571.6,750
0x010b19435d2bcae650c41af62440e2de08444026,24.294561500013323,2.503978406054666,2.562769533271243,1.023479087149641,0.10306744602298308,2,0,1,2,139000.0,900
0x010b7eb359ff40fd261ac917003dc21058c32055,409.4680884781392,0.0,0.0,0.0,0.0,5,0,4,4,50022.5,750
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,0.00024047443225471454,0.0,0.0,0.0,0.0,69,0,0,3,28202.382352941175,750
0x010cb104dc1ce1cf2010ee993c74aa347271a686,9.795385150173659e-17,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x010d23b534006f4e4f174a7530d7d9e3c131732a,14721.684005250358,5521.070700968625,5346.643903873721,0.9684070705589222,0.37502983347554425,53,0,22,8,109549.26373626373,1000
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,0.1193923566459103,3784.2297310824947,7568.354960226538,1.9999723848852007,31695.745334063817,1,0,3,5,249034.8125,850
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,3.307026154413869,0.0,0.0,0.0,0.0,1,0,1,2,3111436.0,700
0x010e0d20b256620b6ab77729c8152112e0b78561,1019.986253213552,0.0,0.0,0.0,0.0,1,0,7,3,190051.42857142858,700
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,1.1365237938364152,0.2273047587668794,0.0,0.0,0.19999999999964482,2,0,0,2,326.0,700
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1.1104285128015464e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,0.1424539811980101,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,1.093181682627797e-09,1.5744100155468612e-09,2.2252493580865422e-09,1.4133861802915526,1.4402089246156087,4,0,5,1,22720.0,800
0x010eefc75fce6c266573960812b987fa22b6c64e,7371.382140679513,2236.7168056529395,2236.7168056529395,1.0,0.3034324856541426,1,0,1,2,26.0,900
0x010f6b049a5e8e963060b283486795630e5d83e2,13601.671410106053,49.155974957991766,48.504624888084635,0.9867493204953464,0.00361396577493181,3,0,0,4,728019.6666666666,950
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,237.1052405319644,2.2440321322935e-11,0.0,0.0,9.46428736563914e-14,1,0,0,2,54002.0,700
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,676.4226044139298,594.1914571333929,592.0497905033383,0.9963956623671656,0.8784322896012854,11,0,9,5,58927.55172413793,900
0x011128170cd4f77f90af9dbb7501b10112efb31e,1.3103817781696732,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,0.19575042290640035,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,0.011302775100117665,0.0011302775100117666,0.0,0.0,0.1,1,0,0,1,200.0,700
0x01139728b71405424f148e82c090f9097ba69e2c,8.03471402210445e-11,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0113983234c06a01834e6c173efab06f04de2122,1.1076096210594125e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1.0648394218545296e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0113e5f85ae18da390377823825946fc45582d1f,2140.209620818078,1701.2939619059734,1722.1266466902327,1.0122451999776219,0.7949193132099217,7,0,2,2,236047.63636363635,800
0x0114572c98f3756064b4be09cf02f05ef7f867a6,0.13574846236951285,0.013574846236951283,0.0,0.0,0.09999999999999998,1,0,0,1,14.0,700
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,0.014439976739341687,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01151b41131ed0bc3268dad9be8fab765205bd71,344.1175788128008,0.0,0.0,0.0,0.0,2,0,0,1,134.0,700
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,6880.0129327953055,5618.461046536502,5737.292361883003,1.0211501538165426,0.8166352449360523,43,0,3,1,25538.816326530614,850
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,698095.8914168208,148871.15643735332,117678.08854388613,0.7904693653226669,0.21325316230584282,95,0,38,8,31915.693693693695,900
0x01173bd5895acf19c67f6170f15d503d4153cf04,49399.3775041828,0.0,0.0,0.0,0.0,17,0,26,4,208802.97619047618,800
0x0118473b89b9b267953921c26760394db9da6ec3,3.2329075746094444,0.0,0.0,0.0,0.0,2,0,0,1,110059.0,700
0x011a62dc7a6c2969a764ec1acd67081029100d57,0.9743392868050564,0.0,0.0,0.0,0.0,3,0,0,3,104.0,700
0x011b042a0573972f547b885c86279291b04c6020,3019.8093145966122,1465.2882690677761,904.1301104614276,0.6170322451544908,0.48522542863389706,12,0,11,7,101494.8,900
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,53.986423392451044,90.49422071911088,22.480289575088996,0.24841685354545,1.6762403403031279,3,2,3,5,79098.07142857143,550
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2.039405320595711,0.0,0.0,0.0,0.0,2,0,0,1,75939.0,700
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,27173.04902329861,2457.500658806285,2453.7218831077857,0.9984623500771166,0.09043889983414025,66,0,80,8,31798.562231759657,1000
0x011c8e8496801c553b480c7fb8a34eb729b18537,1.1052782948834254,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x011d826f9ced58896b8046e7afc995f366538cce,4.560847608552076,0.0,0.0,0.0,0.0,5,0,0,1,169170.5,700
0x011e2c14c24fdac66a77802061d8ea26814e5154,6.660225098690415e-11,0.0,0.0,0.0,0.0,2,0,0,2,796349.0,700
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1.0018443326601198e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,16860.200485704783,12117.168670675854,14760.034497993356,1.2181091886352435,0.7186847321862874,17,1,23,8,86266.21951219512,800
0x011e835885e78d9f1c92e580dae0e142a33cf25e,0.36116195280000035,1.4160786581095508e-13,1.4160786581095508e-13,1.0,3.9208965593718805e-13,1,0,1,2,25.333333333333332,900
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,0.17794815013710946,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,52.19041583877926,0.0,0.0,0.0,0.0,4,0,0,3,115519.66666666667,700
0x01212602bb6ef285d7fca99430283ba780fe5950,130.68688511581746,65.43051289977727,56.9992943518994,0.8711424047555255,0.5006662515660342,2,0,1,2,1218823.0,900
0x01213e995cd6272ebbb929311b50787296f25600,6433.459285877834,967.8253033524311,1039.47234741284,1.0740289015096343,0.15043622106646673,15,0,15,7,137003.568627451,1000
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,658819.3100558972,2779610.745139075,754787.2579166685,0.27154422943450796,4.219079044454905,45,1,25,8,34009.65064102564,600
0x012186399add91fcdc4504bcd9c44a2169d4b32c,4.9813172264192194e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0121a5499577090838ac2d987c2fab300ab13858,1.2499338789889314e-12,0.0,0.0,0.0,0.0,2,0,0,1,1018494.0,700
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3.527581039175784,0.0,0.0,0.0,0.0,3,0,0,1,146496.5,700
0x01222a114552e89e4c548170f8c1f4d5460d255a,334052.491806405,964.0691132002004,1.977559916331e-07,2.0512636379009647e-10,0.0028859809067339984,137,0,79,8,40160.4593639576,800
0x0122a648094d10ea18ae72673aea0334fae4d3a5,1117814.6930426692,8272.859577220303,8263.342962417762,0.9988496583661659,0.007400922199995193,145,0,37,7,27263.632743362832,1000
0x0122f83912932a2d3631340168795c42b6716290,3.057642962276277e-12,0.0,0.0,0.0,0.0,2,0,0,1,478268.0,700
0x012430f934bc381d9f59a28ea34363bce170353d,20.681920556137854,0.0,0.0,0.0,0.0,5,0,0,2,1163292.25,700
0x0124fd98566fb966d118bfb70650cac960dd6c2c,1.3295086188353893e-12,0.0,0.0,0.0,0.0,3,0,0,1,440943.0,700
0x01253d735f350afc426335560251171367cd095d,0.02707426377467628,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,463.605369151941,1.5801154306741098e-10,1.5771116688439605e-10,0.9980990237979843,3.4083199544573143e-13,5,0,1,3,53372.875,900
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1.1455225603959358,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1.1414195673165513,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,61.205054393667574,17.31172724703383,0.0,0.0,0.28284800035771135,5,0,1,3,350249.5714285714,700
0x012867f22e00f6f4c97def7e159ed9a57617af62,1.0109641569998684,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01287cf199456d0a57de078447a560f6449f09ff,1.0616416172034955,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0128883953744d1d302421534757fd6f2d8ba88a,1395.084798811971,500.7054908924303,500.7054908924303,1.0,0.3589068501920615,1,0,1,2,12.666666666666666,900
0x012916ed48b20433b698cb32b488e52c639a2a66,4705.624889843326,1256.211894162794,1046.0543623825051,0.8327053479139769,0.266959633113599,19,0,7,5,118180.01666666666,1000
0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1.1312783096208363,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0129ba41a907ac27f7683d291576f2e74362c421,1653.7090398963485,596.6878819694385,9.080654400712101e-11,1.521843274366547e-13,0.3608179356671098,11,0,2,3,363114.25,750
0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,0.19103124412977643,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x012a5020505f00adb2ba6d4a447951d497a35a7a,1.5655409667347144,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x012c597fca480b9766d52e4c1e5d4c0940982abe,4091.9550235200045,6.985720059500007e-10,6.985720059500007e-10,1.0,1.7071839791363864e-13,1,0,1,2,26.0,900
0x012ced3e78c1a70e156537e580f6fed3954b2e84,964.4524370660307,12.635560678376901,9.422656951136924,0.7457252741670432,0.013101279226185225,19,0,3,5,233877.0,900
0x012d85c98a50cc2340e39668b6770e4fcb71342e,1.0010548486833262e-09,0.0,0.0,0.0,0.0,1,0,1,1,1380.0,700
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,270.52137389426633,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,5778.459252690379,3231.6752647901126,0.0,0.0,0.5592624475608242,4,0,2,3,628371.5,700
0x012f15e260f6275bc8e62be475adb07549765e70,5807.668478536949,2300.189266360003,2300.189266360003,1.0,0.3960607040261809,1,0,1,3,28.0,900
0x012f638dab4959ebadf779a6e775111893d7d922,1.3631866440129018e-14,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x012fefa16a3baad884834385a0988378852d00bc,33.82567501471769,1.1279165583055871e-11,0.0,0.0,3.334498299929938e-13,2,4,0,3,726619.8333333334,450
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,271.70371685827587,0.0,0.0,0.0,0.0,4,0,3,4,1618788.3333333333,750
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,73271.57169736219,56079.41138431204,0.0,0.0,0.765363838733255,31,0,2,1,105794.75,650
0x0130b68a18a612892374e1eefbb0697a291215f1,7584.928096789063,249.19545332970978,251.4380170809051,1.008999216162376,0.03285402974817942,4,0,0,3,309607.8333333333,900
0x0130d50430776e5f0f7517f6bfa9650fc712b879,3.244070667683098,0.0,0.0,0.0,0.0,3,0,2,3,791981.25,700
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,740.7732730289772,108.86164608810844,0.0,0.0,0.14695676808503058,2,0,0,1,207.0,700
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,1.250596594500003e-09,0.0,0.0,0.0,0.0,1,0,1,1,64.0,700
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,162.44879142447965,6.56484517756775e-11,6.577047502145596e-11,1.0018587376012373,4.0411782199190207e-13,2,0,3,5,586182.8888888889,950
0x013274aa75bbc3bd7acff906e564edbbb50dce08,11741.850188942804,4.599649044197196e-07,4.599649044197196e-07,1.0,3.9173119825090634e-11,10,0,0,3,96806.52380952382,900
0x0133982c25a8211e1e62d95760999c4b825025fb,0.02186792683498343,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0133a483873163fc5bc916de39abec8baf85657c,95.0245137413466,29.695160544280267,0.0,0.0,0.31250000000115186,9,0,0,4,529.8461538461538,750
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1.882214004015159e-12,0.0,0.0,0.0,0.0,2,0,11,4,656825.75,750
0x0134600e06c4176fd44a5557d124f5d684e75b28,1.0364849940202557e-08,0.0,0.0,0.0,0.0,1,0,1,1,12.0,700
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1.1039158183900003e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0135249c1897454959da69ac1481df6c1d4023a8,16941.254137081254,1.1123217974775827e-08,4.808974259900071e-09,0.4323366017644718,6.565758287297734e-13,25,0,6,7,143257.15625,800
0x013618ba67d882af8df870d8704e4d317b710dda,1.0799665772662739e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,5034.9170412523745,4045.6944768160038,4017.511628684043,0.9930338664243028,0.8035275345489479,10,0,6,3,1012.0,800
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,927.8363860814128,184.60329566352573,1.9826440111849716e-10,1.0740025003663605e-12,0.1989610435986154,2,0,1,2,186061.16666666666,700
0x0137973eccabc8f684a7494156d25447ab5747f5,24.76146978854476,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1.0295097415441512e-12,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,0.04268659630452007,0.005012977317500008,0.0,0.0,0.11743680104494969,1,0,0,2,0.0,700
0x01397d68308d2a94865ffe0f84d26e94b6df1234,2.3822322489089304e-09,9.503999766880005,10.942868325525392,1.1513961062646092,3989535349.1385508,1,0,1,2,304369.25,800
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,0.9966475332244042,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,2269.163855700235,488.52161816500103,9.60573154533461e-09,1.9662858690708376e-11,0.21528706132781647,18,0,19,5,61671.55319148936,800
0x013b81ad989b9009f4dab4c804c6007882f9a190,89535.94283651622,11838.583635014027,1.4035953486531825e-08,1.1856108736706318e-12,0.1322215778375184,26,0,13,6,73855.25925925926,800
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,367513.4866517586,55171.0966267765,30401.898847577075,0.5510475721235156,0.1501199238412017,72,0,1,6,68880.20192307692,900
0x013bfceb441762268b2894837c8c1e3774ca4efe,2.8946632157058634,0.0,0.0,0.0,0.0,2,0,0,1,139973.0,700
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,44.86089192338802,4.300785449843244e-11,1.0553104295323777e-11,0.24537620902964175,9.586937007824068e-13,10,0,4,5,311499.1666666667,750
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,218.1176579846747,2.800408564476706e-11,2.800140395771168e-11,0.9999042394352954,1.2838981448597193e-13,4,0,3,5,181805.0,950
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,0.026584470397483184,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x013da16ead9075d66102ef98c23432a3af815b20,807.4396940532005,403.71986488224724,0.0,0.0,0.5000000221139078,1,0,0,1,128.0,700
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1.020004296550542,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x013e074822e7776516a0c69dce430ec1fdb26c0d,2142.786274469506,1604.779392861775,1597.477239807696,0.9954497464968955,0.7489218182803011,19,0,1,3,183812.33333333334,850
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,0.11302775100117667,0.04521110040047066,0.0,0.0,0.39999999999999997,1,0,0,1,70.0,700
0x013e68b23bc846a8b7792dd238ba9d387efe3392,418.65020897655387,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,54.013308186155186,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,0.0015187748303748497,0.0,0.0,0.0,0.0,1,0,0,1,0.0,700
